RecordKey,SurveyKey,SampleKey,StartDate,EndDate,DateType,Date,TaxonVersionKey,TaxonName,GridReference,East,North,Projection,Precision,SiteKey,SiteName,Recorder,Determiner,ZeroAbundance,UnderValidation,ImagePath,Heritage Type,Category of Tree,Tree form,Condition of tree,Age Range,Evidence of,Access,Variety,County,CommonName,BroadType,Latitude,Longitude
652,,,2009-10-01,2009-10-01,D,2009-10-01,NBNSYS0000004638,Taxus baccata,Q861126,86171,112643,OSI,100,,"Ballyseedy Wood, Tralee, Co. Kerry",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Individual tree,Multi-stem,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kerry,English Yew,Other,-3.7297241223290634,53.08751505507987
653,,,2009-10-02,2009-10-02,D,2009-10-02,NBNSYS0000004638,Taxus baccata,R472458,147207,145839,OSI,100,,"Adare Manor Hotel and Golf Club, Co. Limerick",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Individual tree,Multi-stem,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Limerick,English Yew,Other,,
655,,,2009-10-19,2009-10-19,D,2009-10-19,NBNSYS0000004638,Taxus baccata,H232024,223269,302482,OSI,100,,"St Marys Church, Co. Leitrim",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Individual tree,Multi-stem,Standing alive,150 - 200 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Leitrim,English Yew,Other,-7.661619268035467,52.17342632040533
656,,,2009-08-21,2009-08-21,D,2009-08-21,NBNSYS0000004638,Taxus baccata,S537728,253781,172890,OSI,100,,"Castlecomer House, Co. Kilkenny",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Individual tree,Multi-stem,Standing alive,300 - 500 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kilkenny,English Yew,Other,,
657,,,2009-09-12,2009-09-12,D,2009-09-12,NBNSYS0000004638,Taxus baccata,H488207,248833,320781,OSI,100,,"Hilton Park, Co. Monaghan",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Individual tree,Multi-stem,Standing alive,300 - 500 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Monaghan,English Yew,Other,-7.28481198768774,52.33620156303742
658,,,2009-09-12,2009-09-12,D,2009-09-12,NBNSYS0000004638,Taxus baccata,H505232,250579,323245,OSI,100,,"Lisabuck, Co. Monaghan",Kate Crane,Kate Crane,False,False,,Unusual location,Individual tree,Multi-stem,Standing alive,300 - 500 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Monaghan,English Yew,Other,-7.259498999232881,52.35851229961174
659,,,2009-08-25,2009-08-25,D,2009-08-25,NBNSYS0000004638,Taxus baccata,O167663,316711,266325,OSI,100,,"Gormanstown College, Co. Meath",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,,Pollard,Standing alive,150 - 200 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Meath,English Yew,Other,-6.236551487351926,53.63366664587432
660,,,2009-08-25,2009-08-25,D,2009-08-25,NBNSYS0000004638,Taxus baccata,O167663,316767,266310,OSI,100,,"Gormanstown College, Co. Meath",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,,Group,Standing alive,300 - 500 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Meath,English Yew,Other,-6.236551487351926,53.63366664587432
661,,,2009-08-19,2009-08-19,D,2009-08-19,NBNSYS0000004638,Taxus baccata,N941054,294130,205401,OSI,100,,"St. Kevin's, Co. Wicklow",Aubrey Fennell,Aubrey Fennell,False,False,,Landmark trees,,Maiden,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wicklow,English Yew,Other,-6.596177693641041,53.09119466180503
662,,,2009-10-31,2009-10-31,D,2009-10-31,NBNSYS0000004638,Taxus baccata,H449168,244946,316859,OSI,100,,"Redhills House, Co. Cavan",Kate Crane,Kate Crane,False,False,,,,Group,Standing alive,150 - 200 years,Holes,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Cavan,English Yew,Other,-7.342542303555512,52.30148895009911
664,,,2009-09-10,2009-09-10,D,2009-09-10,NBNSYS0000004638,Taxus baccata,N644655,264426,265551,OSI,100,,"Ballinlough Castle, Co. Westmeath",Kate Crane,Kate Crane,False,False,,,,Group,Standing alive,200 - 300 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Westmeath,English Yew,Other,-7.027175077433811,53.63551799251187
665,,,2009-09-10,2009-09-10,D,2009-09-10,NBNSYS0000004638,Taxus baccata,N603876,260351,287690,OSI,100,,"Virginia, Co. Cavan",Kate Crane,Kate Crane,False,False,,,,Group,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Cavan,English Yew,Other,-7.084843531861602,53.83453582681776
666,,,2009-07-22,2009-07-22,D,2009-07-22,NBNSYS0000004638,Taxus baccata,S926625,292692,162576,OSI,100,,"Clonogan, Co. Carlow",Aubrey Fennell,Aubrey Fennell,False,False,,Landmark trees,Roadside,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Carlow,English Yew,Other,,
668,,,2009-10-05,2009-10-05,D,2009-10-05,NBNSYS0000004638,Taxus baccata,O093876,309383,287619,OSI,100,,"Barmeath Castle, Co. Louth",Kate Crane,Kate Crane,False,False,,,Avenue,Group,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,Fastigiata,Louth,English Yew,Other,-6.340848317027935,53.82655026034245
669,,,2009-10-05,2009-10-05,D,2009-10-05,NBNSYS0000004638,Taxus baccata,N806867,280664,286763,OSI,100,,"Brittas Estate, Co. Meath",Kate Crane,Kate Crane,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,200 - 300 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,Fastigiata,Meath,English Yew,Other,-6.77680975119445,53.823703201204864
670,,,2009-08-05,2009-08-05,D,2009-08-05,NBDCSYS000000038,Tetradium daniellii,N735111,273549,211138,OSI,100,,"Tully, Co. Kildare",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,100 - 150 years,Hollowing,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kildare,Bee-bee Tree,Other,-6.902283377962427,53.145631710121805
671,,,2009-09-23,2009-09-23,D,2009-09-23,NHMSYS0000464436,Thuja plicata,W606752,160645,75256,OSI,100,,"Blarney Estate, Co. Cork",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Individual tree,Multi-stem,Standing alive,100 - 150 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Cork,Western Red Cedar,Other,,
672,,,2009-10-22,2009-10-22,D,2009-10-22,NHMSYS0000464436,Thuja plicata,G843039,184353,303988,OSI,100,,"Lough Key Forest Park, Co. Roscommon",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Colony,Standing alive,100 - 150 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Roscommon,Western Red Cedar,Other,-8.23028181353069,52.18716890075222
673,,,2009-10-13,2009-10-13,D,2009-10-13,NHMSYS0000464436,Thuja plicata,M679313,167936,231329,OSI,100,,"Woodlawn House, Kilconnell, Co. Galway",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,100 - 150 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Galway,Western Red Cedar,Other,-8.482542360497652,53.33122016152407
674,,,2009-09-11,2009-09-11,D,2009-09-11,NHMSYS0000464436,Thuja plicata,H621382,262139,338278,OSI,100,,"Mullaghmore House, Co. Monaghan",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Monaghan,Western Red Cedar,Other,-7.086474230029443,52.49210113254918
675,,,2009-10-13,2009-10-13,D,2009-10-13,NBNSYS0000003127,Tilia platyphyllos,M687309,168782,230993,OSI,100,,"Woodlawn House, Kilconnell, Co. Galway",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Individual tree,Maiden,Fallen alive,150 - 200 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Galway,Large-leaved Lime,Other,-8.470495693588422,53.327674190023416
676,,,2009-09-15,2009-09-15,D,2009-09-15,NBNSYS0000003127,Tilia platyphyllos,S281232,228155,123203,OSI,100,,"Gurteen le Poer, Kilsheelan, Co. Waterford",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Waterford,Large-leaved Lime,Other,,
678,,,2009-09-03,2009-09-03,D,2009-09-03,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,N939378,293991,237817,OSI,100,,"Carton Estate, Maynooth, Co. Kildare",Aubrey Fennell,Aubrey Fennell,False,False,,Landmark trees,Avenue,Maiden,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kildare,Common Lime,Other,-6.589623824403331,53.382261208074546
679,,,2009-09-03,2009-09-03,D,2009-09-03,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,N975333,297508,233355,OSI,100,,"Castletown House, Co. Kildare",Aubrey Fennell,Aubrey Fennell,False,False,,Landmark trees,Avenue,Maiden,Standing alive,200 - 300 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kildare,Common Lime,Other,-6.536928434514401,53.34119064199644
680,,,2009-07-22,2009-07-22,D,2009-07-22,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,S915609,291546,160901,OSI,100,,"Huntington Castle, Clonegal, Co. Carlow",Aubrey Fennell,Aubrey Fennell,False,False,,Landmark trees,Avenue,Maiden,Standing alive,300 - 500 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Carlow,Common Lime,Other,,
681,,,2009-07-23,2009-07-23,D,2009-07-23,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,S717662,271718,166209,OSI,100,,"Rathwade, Co. Carlow",Aubrey Fennell,Aubrey Fennell,False,False,,,Avenue,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Carlow,Common Lime,Other,,
682,,,2009-09-10,2009-09-10,D,2009-09-10,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,N565763,256566,276325,OSI,100,,"Lough Crew Garden, Co. Meath",Kate Crane,Kate Crane,False,False,,,Avenue,Maiden,Standing alive,200 - 300 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Meath,Common Lime,Other,-7.144622597955768,53.73345078849543
683,,,2009-09-12,2009-09-12,D,2009-09-12,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,H539255,253907,325508,OSI,100,,"Analore, Co. Monaghan",Kate Crane,Kate Crane,False,False,,,Avenue,Maiden,Standing alive,200 - 300 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Monaghan,Common Lime,Other,-7.209230212821134,52.37885585308238
684,,,2009-09-15,2009-09-15,D,2009-09-15,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,S170214,217015,121451,OSI,100,,"Marlfield House, Co. Tipperary",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Individual tree,Maiden,Standing dead,150 - 200 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Tipperary,Common Lime,Other,,
685,,,2009-09-18,2009-09-18,D,2009-09-18,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,M441050,144110,205002,OSI,100,,"Coole Park, Co. Galway",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Individual tree,Maiden,Standing alive,150 - 200 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Galway,Common Lime,Other,-8.835130131609226,53.09295676185105
686,,,2009-10-16,2009-10-16,D,2009-10-16,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,M934806,193494,280630,OSI,100,,"Strokestown Park, Co. Roscommon",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Individual tree,Multi-stem,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Roscommon,Common Lime,Other,-8.100845539037431,53.77509675385464
687,,,2009-08-20,2009-08-20,D,2009-08-20,NHMSYS0001754450,Tilia platyphyllos x cordata = T. x europaea,N948248,294832,224844,OSI,100,,"Bishops Court, Co. Kildare",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Individual tree,Maiden,Standing alive,150 - 200 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kildare,Common Lime,Other,-6.579987104843431,53.2653313402219
